country,survey_name,wave,idno,file,raw_variable,raw_label,harmonized_variable,unit,recall_period,construction_rule,quality_flag,notes
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,hhold,q13b04,"Food consumption level, Apr",food_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=Household level data: Cover, Housing (Section 2), Transfers, borrowing and savings (Section 10 - Q1-13) and Subjective wellbeing (Section 13)"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,hhold,q13b05,"Food consumption level, May",food_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=Household level data: Cover, Housing (Section 2), Transfers, borrowing and savings (Section 10 - Q1-13) and Subjective wellbeing (Section 13)"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,hhold,q13b06,"Food consumption level, Jun",food_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=Household level data: Cover, Housing (Section 2), Transfers, borrowing and savings (Section 10 - Q1-13) and Subjective wellbeing (Section 13)"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,hhold,q13b07,"Food consumption level, Jul",food_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=Household level data: Cover, Housing (Section 2), Transfers, borrowing and savings (Section 10 - Q1-13) and Subjective wellbeing (Section 13)"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,hhold,q13b08,"Food consumption level, Aug",food_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=Household level data: Cover, Housing (Section 2), Transfers, borrowing and savings (Section 10 - Q1-13) and Subjective wellbeing (Section 13)"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,hhold,q13b09,"Food consumption level, Sep",food_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=Household level data: Cover, Housing (Section 2), Transfers, borrowing and savings (Section 10 - Q1-13) and Subjective wellbeing (Section 13)"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,hhold,q13b10,"Food consumption level, Oct",food_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=Household level data: Cover, Housing (Section 2), Transfers, borrowing and savings (Section 10 - Q1-13) and Subjective wellbeing (Section 13)"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,hhold,q13b11,"Food consumption level, Nov",food_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=Household level data: Cover, Housing (Section 2), Transfers, borrowing and savings (Section 10 - Q1-13) and Subjective wellbeing (Section 13)"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,hhold,q13b12,"Food consumption level, Dec",food_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=Household level data: Cover, Housing (Section 2), Transfers, borrowing and savings (Section 10 - Q1-13) and Subjective wellbeing (Section 13)"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,non_food,nfcode,NonFoodItem/Code,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=Section 4: Consumption & expenditures, Part B: Monthly/annual non-food expenditure"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,non_food,q04b01,NonFoodItem/Consumed past 12 months,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=Section 4: Consumption & expenditures, Part B: Monthly/annual non-food expenditure"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,non_food,q04b02,NonFoodItem/Consumed last 30 days,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=Section 4: Consumption & expenditures, Part B: Monthly/annual non-food expenditure"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,non_food,q04b03,Original NonFoodItem/Value consumed last 30 days,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=Section 4: Consumption & expenditures, Part B: Monthly/annual non-food expenditure"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,non_food,q04b04,Original NonFoodItem/Value consumed past 12 months,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=Section 4: Consumption & expenditures, Part B: Monthly/annual non-food expenditure"
Togo,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,TGO_2021_EHCVM-2_v01_M,ehcvm_conso_tgo2021,inclus,item is included in the final consumption aggregate,total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Consumption aggregate
Togo,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,TGO_2021_EHCVM-2_v01_M,s05_me_tgo2021,s05q08,5.08. Montant annuel de la pension alimentaire perçu par [NOM] ?,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=Section 5 - Non-employment income
Togo,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,TGO_2021_EHCVM-2_v01_M,s09a_me_tgo2021,s09aq07,9A.07. Quel est le montant total des autres dépenses non alimentaires ?,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=Section 9a. Non-food consumption - Ceremonies last 12 months
Togo,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,TGO_2021_EHCVM-2_v01_M,s14b_me_tgo2021,s14bq04e,14B.04e. Conséquence du choc sur le Stock produits alimentaires du ménage,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=Section 14b. Shocks and coping strategies - Other shocks and coping strategies
Togo,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,TGO_2021_EHCVM-2_v01_M,s14b_me_tgo2021,s14bq04f,14B.04f. Conséquence du choc sur les Achats produits alimentaires du ménage,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=Section 14b. Shocks and coping strategies - Other shocks and coping strategies
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_consexp,Xfood,"Monthly food expenses in 2014 prices (incl. bev., alchohol & tobacco)",food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_consexp,Xfood_f,"Monthly food expenses exc. soda, beer alcho, toba & cigar in 2014 prices",food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_consexp,Xfood_pae,Monthly food expenditure per adult equivalent in 2014 prices,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_consexp,Xnfood,Monthly non-food expenses in 2014 prices,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=
