project,dataset_path,variable,dtype,row_count,profile_basis,profile_rows,nonmissing_in_profile,missing_in_profile,unique_in_profile,min,p25,median,p75,max,mean,std,top_value,top_value_count
climate_uhc_ml,data/climate_linked_household.csv,blocking_reason,object,14396,full_file,14396,14396,0,1,,,,,,,,"This limited household-window file links ALB_2002 CHE10/CHE25 outcomes to NASA POWER admin2-centroid fallback exposure windows for audit only. SDG/access/composite outcomes, CHIRPS/ERA5 primary sources, historical climate baselines, verified 2002 boundaries/GPS, promoted descriptive diagnostics, predictive ML, reduced-form estimation, robustness, causal ML, policy learning, and final empirical analysis remain blocked.",14396
climate_uhc_ml,data/harmonized_household.csv,country,object,3599,full_file,3599,3599,0,1,,,,,,,,Albania,3599
climate_uhc_ml,data/harmonized_household.csv,survey_name,object,3599,full_file,3599,3599,0,1,,,,,,,,Living Standards Measurement Survey 2002,3599
climate_uhc_ml,data/harmonized_household.csv,wave,int64,3599,full_file,3599,3599,0,1,2002,2002.0,2002.0,2002.0,2002,2002.0,0.0,2002,3599
climate_uhc_ml,data/harmonized_household.csv,idno,object,3599,full_file,3599,3599,0,1,,,,,,,,ALB_2002_LSMS_v01_M,3599
climate_uhc_ml,data/harmonized_household.csv,survey_year,int64,3599,full_file,3599,3599,0,1,2002,2002.0,2002.0,2002.0,2002,2002.0,0.0,2002,3599
climate_uhc_ml,data/harmonized_household.csv,survey_month,float64,3599,full_file,3599,3599,0,4,4.0,4.0,5.0,5.0,7.0,4.92720200055571,0.7408749923896842,5.0,1644
climate_uhc_ml,data/harmonized_household.csv,interview_date,object,3599,full_file,3599,3599,0,83,,,,,,,,2002-04-25,99
climate_uhc_ml,data/harmonized_household.csv,hhid,int64,3599,full_file,3599,3599,0,3599,102,11306.5,22601.0,33804.5,45008,22560.69269241456,12989.248402495568,102,1
climate_uhc_ml,data/harmonized_household.csv,pid,float64,3599,full_file,3599,0,3599,0,,,,,,,,,
climate_uhc_ml,data/harmonized_household.csv,household_weight,float64,3599,full_file,3599,3599,0,17,40.8849983215332,93.40670013427734,177.51669311523438,274.6875,412.2000122070313,201.95913008604822,114.21779602597432,93.40670013427734,600
climate_uhc_ml,data/harmonized_household.csv,person_weight,float64,3599,full_file,3599,0,3599,0,,,,,,,,,
climate_uhc_ml,data/harmonized_household.csv,strata,float64,3599,full_file,3599,3599,0,4,1.0,1.0,2.0,3.0,4.0,2.333425951653237,1.0543708305209825,3.0,1000
climate_uhc_ml,data/harmonized_household.csv,psu,int64,3599,full_file,3599,3599,0,450,1,113.0,226.0,338.0,450,225.55821061405945,129.89262846325394,450,8
climate_uhc_ml,data/harmonized_household.csv,admin1,float64,3599,full_file,3599,0,3599,0,,,,,,,,,
climate_uhc_ml,data/harmonized_household.csv,admin2,object,3599,full_file,3599,3599,0,36,,,,,,,,TIRANE,688
climate_uhc_ml,data/harmonized_household.csv,cluster_id,int64,3599,full_file,3599,3599,0,450,1,113.0,226.0,338.0,450,225.55821061405945,129.89262846325394,450,8
climate_uhc_ml,data/harmonized_household.csv,latitude,float64,3599,full_file,3599,0,3599,0,,,,,,,,,
climate_uhc_ml,data/harmonized_household.csv,longitude,float64,3599,full_file,3599,0,3599,0,,,,,,,,,
climate_uhc_ml,data/harmonized_household.csv,geolocation_quality,object,3599,full_file,3599,3599,0,1,,,,,,,,district_admin_candidate_no_gps,3599
climate_uhc_ml,data/harmonized_household.csv,rural,float64,3599,full_file,3599,3599,0,2,1.0,1.0,1.0,2.0,2.0,1.4556821339260906,0.49810125869507876,1.0,1959
climate_uhc_ml,data/harmonized_household.csv,household_size,int64,3599,full_file,3599,3599,0,14,1,4.0,4.0,6.0,15,4.590441789385941,1.823379083835041,4,992
climate_uhc_ml,data/harmonized_household.csv,children_under_5,int64,3599,full_file,3599,3599,0,5,0,0.0,0.0,1.0,4,0.38316198944151153,0.6500993246385823,0,2518
climate_uhc_ml,data/harmonized_household.csv,children_under_15,int64,3599,full_file,3599,3599,0,8,0,0.0,1.0,2.0,7,1.3053626007224228,1.2342849279793242,0,1266
climate_uhc_ml,data/harmonized_household.csv,elderly_60_plus,int64,3599,full_file,3599,3599,0,5,0,0.0,0.0,1.0,4,0.5437621561544873,0.7509226232475396,0,2199
climate_uhc_ml,data/harmonized_household.csv,elderly_65_plus,int64,3599,full_file,3599,3599,0,4,0,0.0,0.0,1.0,3,0.36621283689913864,0.6294008994343026,0,2574
