sample,period,bin_left,bin_mid,person_months,persons,uninsured,market_or_subsidy,source_employer_related,direct_purchase
main_age26_64,post_2021_2023,3.450000047683716,3.4750001430511475,3950,1766,0.13715277484422378,0.12827116358039764,0.58996996640652,0.12530344293080364
main_age26_64,post_2021_2023,3.5,3.5250000953674316,4234,1819,0.1144570259110593,0.1142000441565287,0.6309594761314363,0.11373728198286896
main_age26_64,post_2021_2023,3.549999952316284,3.575000047683716,4131,1811,0.10812846400824251,0.13706232401459448,0.6286500058315003,0.1361109746055626
main_age26_64,post_2021_2023,3.5999999046325684,3.625,3944,1748,0.10818928011758007,0.13017509808439318,0.6427200376785375,0.12947201838604133
main_age26_64,post_2021_2023,3.6500000953674316,3.6750001907348633,3857,1692,0.10366855029673895,0.13109594164830496,0.637893474416055,0.12989886028723197
main_age26_64,post_2021_2023,3.700000047683716,3.7250001430511475,3638,1706,0.10520336004039064,0.1411268188890601,0.6316576868743701,0.1403562396495292
main_age26_64,post_2021_2023,3.75,3.7750000953674316,4160,1832,0.10642591277335542,0.12366548353627418,0.6503046244789901,0.12206866032398052
main_age26_64,post_2021_2023,3.799999952316284,3.825000047683716,3797,1699,0.11379076365247692,0.13598934785240094,0.61920549596338,0.1335309526753856
main_age26_64,post_2021_2023,3.8499999046325684,3.875,3552,1661,0.12973848859726492,0.11162474973582924,0.6189168731807106,0.11021198817402698
main_age26_64,post_2021_2023,3.9000000953674316,3.9250001907348633,3713,1682,0.09727181269909707,0.0970806026505129,0.6492794495544799,0.09527025402701524
main_age26_64,post_2021_2023,3.950000047683716,3.9750001430511475,3417,1633,0.10192169569543842,0.10975391036052548,0.643381770867391,0.10881350772355894
main_age26_64,post_2021_2023,4.0,4.025000095367432,3630,1671,0.09146241334840012,0.11812432078397517,0.654910126998549,0.11705800961533579
main_age26_64,post_2021_2023,4.050000190734863,4.075000286102295,3543,1680,0.09245021040481234,0.12107990717612113,0.6746602695215522,0.12107990717612113
main_age26_64,post_2021_2023,4.099999904632568,4.125,3351,1639,0.08986867820374762,0.12606015180466454,0.6645061740270336,0.12606015180466454
main_age26_64,post_2021_2023,4.150000095367432,4.175000190734863,3455,1638,0.09403080594099637,0.11865991493062374,0.7037354994567755,0.11865991493062374
main_age26_64,post_2021_2023,4.199999809265137,4.224999904632568,3366,1625,0.09053814445535029,0.10899864743124461,0.6694737118804958,0.10899864743124461
main_age26_64,post_2021_2023,4.25,4.275000095367432,3211,1558,0.08580787778611622,0.08094241576975095,0.7173620876158083,0.08094241576975095
