download_priority_order,queue_role,country,wave,idno,requirement,file_rank,file_id,expected_file_name,expected_file_key,candidate_variable_rows,strong_candidate_variable_rows,top_variable_names,official_core_file_match_status,matched_local_locations
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,survey_timing,7,F23,sec_q1.NSDstat,sec_q1.nsdstat,1,0,q03,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_q1.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,1,F1,sec_a.NSDstat,sec_a.nsdstat,1,1,psu,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_a.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,2,F10,sec_f.NSDstat,sec_f.nsdstat,1,1,psu,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_f.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,3,F11,sec_g.NSDstat,sec_g.nsdstat,1,1,psu,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_g.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,4,F12,sec_h.NSDstat,sec_h.nsdstat,1,1,psu,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_h.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,5,F13,sec_i.NSDstat,sec_i.nsdstat,1,1,psu,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_i.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,6,F14,sec_j1.NSDstat,sec_j1.nsdstat,1,1,psu,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_j1.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,7,F15,sec_j2.NSDstat,sec_j2.nsdstat,1,1,psu,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_j2.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,8,F16,sec_k.NSDstat,sec_k.nsdstat,1,1,psu,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_k.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,climate_geography,1,F121,HHTrack,hhtrack,4,0,ea;lga;state;zone,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,climate_geography,2,F122,secta_harvestw2,secta_harvestw2,4,0,ea;lga;state;zone,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,climate_geography,3,F18,NGA_HouseholdGeovars_Y2,nga_householdgeovars_y2,2,2,LAT_DD_MOD;LON_DD_MOD,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,climate_geography,4,F119,cons_agg_wave2_visit1,cons_agg_wave2_visit1,1,1,ea,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,climate_geography,5,F120,cons_agg_wave2_visit2,cons_agg_wave2_visit2,1,1,ea,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,consumption_or_income,1,F119,cons_agg_wave2_visit1,cons_agg_wave2_visit1,5,5,totcons;nfdfoth;fdfishpr;fdothpr;fdrestby,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,consumption_or_income,2,F120,cons_agg_wave2_visit2,cons_agg_wave2_visit2,5,5,totcons;nfdfoth;fdfishpr;fdothpr;fdrestby,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,consumption_or_income,3,F38,sect8e_plantingw2,sect8e_plantingw2,1,1,s8q10,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,consumption_or_income,4,F34,sect8a_plantingw2,sect8a_plantingw2,1,1,ea,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,health_need_and_access,1,F73,sect4a_harvestw2,sect4a_harvestw2,9,9,s4aq15;s4aq16;s4aq17;s4aq1;s4aq3;s4aq20;s4aq6a;s4aq6b;s4aq6c,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,health_need_and_access,2,F103,secta7_harvestw2,secta7_harvestw2,2,0,cost_cd;cost_desc,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,health_need_and_access,3,F74,sect4b_harvestw2,sect4b_harvestw2,1,0,s4bq3,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,1,F20,sect1_plantingw2,sect1_plantingw2,1,1,hhid,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,2,F68,sect1_harvestw2,sect1_harvestw2,1,1,hhid,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,3,F110,secta10_harvestw2,secta10_harvestw2,1,1,hhid,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,4,F42,sect11a_plantingw2,sect11a_plantingw2,1,1,hhid,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,5,F43,sect11a1_plantingw2,sect11a1_plantingw2,1,1,hhid,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,6,F58,sect12_plantingw2,sect12_plantingw2,1,1,hhid,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,7,F121,HHTrack,hhtrack,1,1,hhid,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,8,F122,secta_harvestw2,secta_harvestw2,1,1,hhid,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,oop_health_expenditure,1,F73,sect4a_harvestw2,sect4a_harvestw2,6,6,s4aq20;s4aq20b;s4aq13;s4aq35a;s4aq35b;s4aq35c,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,survey_timing,1,F122,secta_harvestw2,secta_harvestw2,12,12,saq14ah;saq14am;saq14bh;saq14bm;saq18ah;saq18am;saq18bh;saq18bm;saq22ah;saq22am;saq22bh;saq22bm,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,weights_and_design,1,F121,HHTrack,hhtrack,7,7,wt_combined;wt_w1v1;wt_w1v2;wt_w2v1;wt_w2v2;wt_wave1;wt_wave2,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,weights_and_design,2,F119,cons_agg_wave2_visit1,cons_agg_wave2_visit1,2,2,ea;hhweight,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,weights_and_design,3,F120,cons_agg_wave2_visit2,cons_agg_wave2_visit2,2,2,ea;hhweight,missing_expected_core_file,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,weights_and_design,4,F122,secta_harvestw2,secta_harvestw2,1,1,wt_combined,missing_expected_core_file,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,1,F40,sect1_harvestw3,sect1_harvestw3,4,4,s1q31a;s1q31b;s1q31c;s1q31d,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect1_harvestw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,2,F97,NGA_HouseholdGeovars_Y3,nga_householdgeovars_y3,2,2,LAT_DD_MOD;LON_DD_MOD,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/NGA_HouseholdGeovars_Y3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,3,F104,sectc1_harvestw3,sectc1_harvestw3,2,2,ea;lga,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sectc1_harvestw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,4,F109,sectc2_harvestw3,sectc2_harvestw3,2,2,ea;lga,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sectc2_harvestw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,5,F113,cons_agg_wave3_visit1,cons_agg_wave3_visit1,1,1,ea,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/cons_agg_wave3_visit1.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,6,F114,cons_agg_wave3_visit2,cons_agg_wave3_visit2,1,1,ea,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/cons_agg_wave3_visit2.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,consumption_or_income,1,F113,cons_agg_wave3_visit1,cons_agg_wave3_visit1,5,5,totcons;nfdfoth;fdfishpr;fdothpr;fdrestby,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/cons_agg_wave3_visit1.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,consumption_or_income,2,F114,cons_agg_wave3_visit2,cons_agg_wave3_visit2,5,5,totcons;nfdfoth;fdfishpr;fdothpr;fdrestby,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/cons_agg_wave3_visit2.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,consumption_or_income,3,F12,sect8a_plantingw3,sect8a_plantingw3,2,2,ea;hhid,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect8a_plantingw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,health_need_and_access,1,F43,sect4a_harvestw3,sect4a_harvestw3,11,8,s4aq15;s4aq16;s4aq17;s4aq1;s4aq6a;s4aq6a_os;s4aq6b;s4aq6b_os;s4aq3;s4aq3b;s4aq3b_os,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect4a_harvestw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,health_need_and_access,2,F3,sect3_plantingw3,sect3_plantingw3,1,0,s3q9b,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect3_plantingw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,1,F19,sect11a_plantingw3,sect11a_plantingw3,1,1,hhid,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11a_plantingw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,2,F2,sect1_plantingw3,sect1_plantingw3,1,1,hhid,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect1_plantingw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,3,F20,sect11a1_plantingw3,sect11a1_plantingw3,1,1,hhid,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11a1_plantingw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,4,F30,sect12_plantingw3,sect12_plantingw3,1,1,hhid,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect12_plantingw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,5,F40,sect1_harvestw3,sect1_harvestw3,1,1,hhid,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect1_harvestw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,6,F81,secta10_harvestw3,secta10_harvestw3,1,1,hhid,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/secta10_harvestw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,7,F10,sect7a_plantingw3,sect7a_plantingw3,1,1,hhid,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect7a_plantingw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,8,F107,sect7b_plantingw3,sect7b_plantingw3,1,1,hhid,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect7b_plantingw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,oop_health_expenditure,1,F43,sect4a_harvestw3,sect4a_harvestw3,6,6,s4aq20;s4aq20b;s4aq13;s4aq35a;s4aq35b;s4aq35c,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect4a_harvestw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_timing,1,F115,secta_harvestw3,secta_harvestw3,12,12,saq14ah;saq14am;saq14bh;saq14bm;saq17ah;saq17am;saq17bh;saq17bm;saq20ah;saq20am;saq20bh;saq20bm,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/secta_harvestw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,weights_and_design,1,F110,HHTrack,hhtrack,6,6,wt_combined;wt_w1_w2_w3;wt_w1_w3;wt_w1v1;wt_w1v2;wt_w2_w3,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/HHTrack.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,weights_and_design,2,F113,cons_agg_wave3_visit1,cons_agg_wave3_visit1,2,2,ea;hhweight,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/cons_agg_wave3_visit1.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,weights_and_design,3,F114,cons_agg_wave3_visit2,cons_agg_wave3_visit2,2,2,ea;hhweight,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/cons_agg_wave3_visit2.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,weights_and_design,4,F104,sectc1_harvestw3,sectc1_harvestw3,1,1,ea,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sectc1_harvestw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,weights_and_design,5,F109,sectc2_harvestw3,sectc2_harvestw3,1,1,ea,matched_expected_core_file,direct:temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sectc2_harvestw3.dta:raw_tabular_or_workbook_candidate[alias_extensionless_to_dta]
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,climate_geography,1,F2,NGA_HouseholdGeovariables_Y1,nga_householdgeovariables_y1,10,10,lat_dd_mod;lon_dd_mod;ea;eviarea_avg;grn_avg;h2010_eviarea;h2010_grn;h2010_sen;lga;sen_avg,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,climate_geography,2,F98,cons_agg_wave1_visit1,cons_agg_wave1_visit1,1,1,ea,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,climate_geography,3,F99,cons_agg_wave1_visit2,cons_agg_wave1_visit2,1,1,ea,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,consumption_or_income,1,F98,cons_agg_wave1_visit1,cons_agg_wave1_visit1,7,7,totcons;nfdfoth;fdfishpr;fdothpr;fdrestby;fdalcpr;fdbeanpr,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,consumption_or_income,2,F99,cons_agg_wave1_visit2,cons_agg_wave1_visit2,5,5,totcons;nfdfoth;fdfishpr;fdothpr;fdrestby,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,health_need_and_access,1,F34,sect4a_harvestw1,sect4a_harvestw1,10,8,s4aq15;s4aq16;s4aq17;s4aq1;s4aq3;s4aq6a;s4aq6b;s4aq6c;s4aq20;s4aq20b,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,health_need_and_access,2,F35,sect4b_harvestw1,sect4b_harvestw1,1,0,s4bq3,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,health_need_and_access,3,F32,sect3a_harvestw1,sect3a_harvestw1,1,0,s3aq17,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,household_person_keys,1,F10,secta7_harvestw1,secta7_harvestw1,1,1,hhid,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,household_person_keys,2,F11,secta8_harvestw1,secta8_harvestw1,1,1,hhid,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,household_person_keys,3,F12,secta9a1_harvestw1,secta9a1_harvestw1,1,1,hhid,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,household_person_keys,4,F13,secta9a2_harvestw1,secta9a2_harvestw1,1,1,hhid,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,household_person_keys,5,F14,secta9b1_harvestw1,secta9b1_harvestw1,1,1,hhid,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,household_person_keys,6,F15,secta9b2_harvestw1,secta9b2_harvestw1,1,1,hhid,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,household_person_keys,7,F16,secta10_harvestw1,secta10_harvestw1,1,1,hhid,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,household_person_keys,8,F17,secta41_harvestw1,secta41_harvestw1,1,1,hhid,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,oop_health_expenditure,1,F34,sect4a_harvestw1,sect4a_harvestw1,5,5,s4aq20;s4aq20b;s4aq19;s4aq13;s4aq17,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,survey_timing,1,F57,secta_harvestw1,secta_harvestw1,11,11,saq14ah;saq14am;saq14bh;saq14bm;saq18ah;saq18am;saq18bh;saq18bm;saq22ah;saq22am;saq22bh,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,survey_timing,2,F73,sectc_plantingw1,sectc_plantingw1,1,1,interview_date,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,weights_and_design,1,F98,cons_agg_wave1_visit1,cons_agg_wave1_visit1,2,2,ea;hhweight,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,weights_and_design,2,F99,cons_agg_wave1_visit2,cons_agg_wave1_visit2,2,2,ea;hhweight,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,weights_and_design,3,F2,NGA_HouseholdGeovariables_Y1,nga_householdgeovariables_y1,3,0,ea;eviarea_avg;h2010_eviarea,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,weights_and_design,4,F10,secta7_harvestw1,secta7_harvestw1,1,0,ea,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,weights_and_design,5,F11,secta8_harvestw1,secta8_harvestw1,1,0,ea,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,weights_and_design,6,F12,secta9a1_harvestw1,secta9a1_harvestw1,1,0,ea,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,weights_and_design,7,F13,secta9a2_harvestw1,secta9a2_harvestw1,1,0,ea,missing_expected_core_file,
6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,weights_and_design,8,F14,secta9b1_harvestw1,secta9b1_harvestw1,1,0,ea,missing_expected_core_file,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,climate_geography,1,F27,HH.Geovariables_Y1,hh.geovariables_y1,3,3,ea_id;lat_modified;lon_modified,missing_expected_core_file,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,climate_geography,2,F39,SEC_A_T_English_Labels,sec_a_t_english_labels,2,2,clusterid;ea,missing_expected_core_file,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,climate_geography,3,F1,SEC_A_T_Swahili_Labels,sec_a_t_swahili_labels,1,1,ea,missing_expected_core_file,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,climate_geography,4,F29,SECTA1A2_Swahili_Labels,secta1a2_swahili_labels,1,1,ea_id,missing_expected_core_file,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,climate_geography,5,F32,SECTCB_Swahili_Labels,sectcb_swahili_labels,1,1,ea_id,missing_expected_core_file,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,climate_geography,6,F35,SECTCEFG,sectcefg,1,1,ea_id,missing_expected_core_file,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,climate_geography,7,F36,SECTCH,sectch,1,1,ea_id,missing_expected_core_file,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,climate_geography,8,F37,SECTCI,sectci,1,1,ea_id,missing_expected_core_file,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,consumption_or_income,1,F69,TZY1.HH.Consumption,tzy1.hh.consumption,4,4,hhexpenses;hhexpensesR;expm;expmR,missing_expected_core_file,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,consumption_or_income,2,F10,SEC_L_Swahili_Labels,sec_l_swahili_labels,4,4,hhid;slcode;slq1;slq2,missing_expected_core_file,
